Time|Price|NumberBuyOrder|NumberSellOrder|NumberTrades|MatchTime|AveMatchTime|MaxMatchTime|OclProcTime|AveOclProcTime|MaxOclProcTime|TotalProcTime|AveTotalProcTime|MaxTotalProcTime
3473|99.97|0|2|1105|0.000|0.000|1121.574|0.104|0.000|112.589|18.945|16.487|31.627
3474|99.97|0|2|1105|0.000|0.000|1121.574|38.440|0.011|112.589|17.985|16.487|31.627
3475|99.97|0|3|1105|3.213|0.001|1121.574|38.182|0.011|112.589|17.847|16.488|31.627
3476|99.97|0|4|1105|2.992|0.001|1121.574|0.104|0.000|112.589|17.847|16.488|31.627
3477|99.97|0|4|1106|3.515|0.001|1121.574|40.176|0.012|112.589|19.820|16.489|31.627
3478|99.97|0|5|1106|2.997|0.001|1121.574|0.103|0.000|112.589|19.820|16.490|31.627
3479|99.97|0|5|1106|0.000|0.000|1121.574|0.103|0.000|112.589|19.820|16.491|31.627
3480|99.97|0|5|1106|0.000|0.000|1121.574|0.103|0.000|112.589|19.820|16.492|31.627
3481|99.97|0|5|1106|0.000|0.000|1121.574|0.104|0.000|112.589|19.820|16.493|31.627
3482|99.97|0|5|1106|0.000|0.000|1121.574|36.675|0.011|112.589|16.334|16.493|31.627
3483|99.97|0|5|1107|3.352|0.001|1121.574|0.104|0.000|112.589|16.334|16.493|31.627
3484|99.97|0|6|1107|2.938|0.001|1121.574|0.104|0.000|112.589|16.334|16.493|31.627
3485|99.97|0|6|1107|0.000|0.000|1121.574|0.103|0.000|112.589|16.334|16.493|31.627
3486|99.97|0|6|1107|0.000|0.000|1121.574|42.137|0.012|112.589|20.437|16.494|31.627
3487|99.97|0|7|1107|2.758|0.001|1121.574|0.106|0.000|112.589|20.437|16.495|31.627
3488|99.97|0|7|1107|0.000|0.000|1121.574|41.418|0.012|112.589|20.928|16.496|31.627
3489|99.97|0|8|1107|2.970|0.001|1121.574|40.449|0.012|112.589|19.754|16.497|31.627
3490|99.97|0|9|1107|2.840|0.001|1121.574|0.105|0.000|112.589|19.754|16.498|31.627
3491|99.97|0|9|1107|0.000|0.000|1121.574|0.104|0.000|112.589|19.754|16.499|31.627
3492|99.97|0|9|1107|0.000|0.000|1121.574|0.104|0.000|112.589|19.754|16.500|31.627
3493|99.97|0|9|1107|0.000|0.000|1121.574|37.000|0.011|112.589|16.304|16.500|31.627
3494|99.97|0|10|1107|3.220|0.001|1121.574|0.114|0.000|112.589|16.304|16.500|31.627
3495|99.97|0|10|1107|0.000|0.000|1121.574|41.145|0.012|112.589|20.040|16.501|31.627
3496|99.97|0|11|1107|2.855|0.001|1121.574|0.106|0.000|112.589|20.040|16.502|31.627
3497|99.97|0|11|1107|0.000|0.000|1121.574|0.103|0.000|112.589|20.040|16.503|31.627
3498|99.97|0|11|1107|0.000|0.000|1121.574|0.102|0.000|112.589|20.040|16.504|31.627
3499|99.97|0|11|1107|0.000|0.000|1121.574|0.104|0.000|112.589|20.040|16.505|31.627
3500|99.97|0|11|1107|0.000|0.000|1121.574|0.102|0.000|112.589|20.040|16.506|31.627
3501|99.97|0|11|1107|0.000|0.000|1121.574|0.103|0.000|112.589|20.040|16.507|31.627
3502|99.97|0|11|1107|0.000|0.000|1121.574|39.395|0.011|112.589|18.681|16.508|31.627
3503|99.97|0|12|1107|3.348|0.001|1121.574|35.821|0.010|112.589|15.237|16.507|31.627
3504|99.97|0|13|1107|3.118|0.001|1121.574|0.105|0.000|112.589|15.237|16.507|31.627
3505|99.97|0|1|1119|37.204|0.011|1121.574|0.104|0.000|112.589|15.237|16.506|31.627
3506|99.97|0|1|1119|0.000|0.000|1121.574|0.103|0.000|112.589|15.237|16.506|31.627
3507|99.97|0|1|1119|0.000|0.000|1121.574|38.890|0.011|112.589|18.412|16.507|31.627
3508|99.97|0|2|1119|1.740|0.000|1121.574|0.103|0.000|112.589|18.412|16.507|31.627
3509|99.97|0|2|1119|0.000|0.000|1121.574|0.103|0.000|112.589|18.412|16.508|31.627
3510|99.97|0|2|1119|0.000|0.000|1121.574|0.103|0.000|112.589|18.412|16.508|31.627
3511|99.97|0|2|1119|0.000|0.000|1121.574|0.103|0.000|112.589|18.412|16.509|31.627
3512|99.97|0|2|1119|0.000|0.000|1121.574|0.103|0.000|112.589|18.412|16.509|31.627
3513|99.97|0|2|1119|0.000|0.000|1121.574|0.103|0.000|112.589|18.412|16.510|31.627
3514|99.97|0|2|1119|0.000|0.000|1121.574|39.090|0.011|112.589|18.537|16.510|31.627
3515|99.97|0|2|1120|2.975|0.001|1121.574|41.036|0.012|112.589|19.820|16.511|31.627
3516|99.97|0|0|1122|5.859|0.002|1121.574|0.105|0.000|112.589|19.820|16.512|31.627
3517|99.97|0|0|1122|0.000|0.000|1121.574|38.615|0.011|112.589|17.972|16.513|31.627
3518|99.97|0|1|1122|0.106|0.000|1121.574|0.104|0.000|112.589|17.972|16.513|31.627
3519|99.97|0|1|1122|0.000|0.000|1121.574|41.455|0.012|112.589|20.938|16.514|31.627
3520|99.97|0|2|1122|1.982|0.001|1121.574|37.700|0.011|112.589|17.021|16.515|31.627
3521|99.97|0|3|1122|1.871|0.001|1121.574|39.729|0.011|112.589|18.946|16.515|31.627
3522|99.97|0|2|1124|6.319|0.002|1121.574|39.431|0.011|112.589|18.933|16.516|31.627
3523|99.97|0|3|1124|1.731|0.000|1121.574|0.104|0.000|112.589|18.933|16.517|31.627
3524|99.97|0|3|1124|0.000|0.000|1121.574|41.258|0.012|112.589|20.722|16.518|31.627
3525|99.97|0|4|1124|1.866|0.001|1121.574|40.954|0.012|112.589|20.436|16.519|31.627
3526|99.97|0|4|1125|3.414|0.001|1121.574|0.106|0.000|112.589|20.436|16.520|31.627
3527|99.97|0|5|1125|1.937|0.001|1121.574|0.104|0.000|112.589|20.436|16.521|31.627
3528|99.97|0|6|1125|2.077|0.001|1121.574|41.125|0.012|112.589|19.755|16.522|31.627
3529|99.97|0|0|1131|18.490|0.005|1121.574|40.630|0.012|112.589|20.519|16.523|31.627
3530|99.97|0|1|1131|0.136|0.000|1121.574|39.227|0.011|112.589|18.806|16.524|31.627
3531|99.97|0|2|1131|1.199|0.000|1121.574|0.104|0.000|112.589|18.806|16.525|31.627
3532|99.97|0|3|1131|1.238|0.000|1121.574|39.165|0.011|112.589|18.806|16.525|31.627
3533|99.97|0|4|1131|1.344|0.000|1121.574|0.105|0.000|112.589|18.806|16.526|31.627
3534|99.97|0|5|1131|1.381|0.000|1121.574|0.104|0.000|112.589|18.806|16.526|31.627
3535|99.97|0|6|1131|1.456|0.000|1121.574|36.405|0.010|112.589|15.926|16.526|31.627
3536|99.97|0|7|1131|1.379|0.000|1121.574|38.711|0.011|112.589|18.246|16.527|31.627
3537|100.03|0|0|1138|20.705|0.006|1121.574|0.107|0.000|112.589|18.246|16.527|31.627
3538|100.03|1|0|1138|0.102|0.000|1121.574|0.103|0.000|112.589|18.246|16.528|31.627
3539|100.03|1|0|1138|0.000|0.000|1121.574|0.104|0.000|112.589|18.246|16.528|31.627
3540|100.03|1|0|1138|0.000|0.000|1121.574|40.301|0.011|112.589|19.899|16.529|31.627
3541|100.03|1|0|1139|2.930|0.001|1121.574|0.104|0.000|112.589|19.899|16.530|31.627
3542|100.03|1|0|1140|3.099|0.001|1121.574|0.108|0.000|112.589|19.899|16.531|31.627
3543|100.03|1|0|1141|3.181|0.001|1121.574|0.108|0.000|112.589|19.899|16.532|31.627
3544|100.03|1|0|1141|0.000|0.000|1121.574|41.029|0.012|112.589|19.753|16.533|31.627
3545|100.03|1|0|1142|3.174|0.001|1121.574|0.106|0.000|112.589|19.753|16.534|31.627
3546|100.03|1|0|1142|0.000|0.000|1121.574|40.086|0.011|112.589|19.383|16.535|31.627
3547|100.03|1|0|1143|2.922|0.001|1121.574|0.103|0.000|112.589|19.383|16.535|31.627
3548|100.03|1|0|1143|0.000|0.000|1121.574|39.030|0.011|112.589|18.542|16.536|31.627
3549|100.03|1|0|1144|2.970|0.001|1121.574|39.152|0.011|112.589|18.932|16.537|31.627
3550|100.03|2|0|1144|0.752|0.000|1121.574|0.105|0.000|112.589|18.932|16.537|31.627
3551|100.03|3|0|1144|0.781|0.000|1121.574|0.104|0.000|112.589|18.932|16.538|31.627
3552|100.03|3|0|1144|0.000|0.000|1121.574|41.361|0.012|112.589|20.781|16.539|31.627
3553|100.03|3|0|1145|3.091|0.001|1121.574|0.111|0.000|112.589|20.781|16.540|31.627
3554|100.03|3|0|1146|2.969|0.001|1121.574|0.103|0.000|112.589|20.781|16.542|31.627
3555|100.03|3|0|1146|0.000|0.000|1121.574|40.845|0.011|112.589|20.269|16.543|31.627
3556|100.03|3|0|1147|3.068|0.001|1121.574|0.107|0.000|112.589|20.269|16.544|31.627
3557|100.03|3|0|1148|3.032|0.001|1121.574|0.104|0.000|112.589|20.269|16.545|31.627
3558|100.03|3|0|1149|2.952|0.001|1121.574|41.171|0.012|112.589|20.923|16.546|31.627
3559|100.03|3|0|1150|2.994|0.001|1121.574|0.111|0.000|112.589|20.923|16.547|31.627
3560|100.03|3|0|1151|3.081|0.001|1121.574|0.104|0.000|112.589|20.923|16.548|31.627
3561|100.03|3|0|1151|0.000|0.000|1121.574|0.103|0.000|112.589|20.923|16.550|31.627
3562|100.03|3|0|1151|0.000|0.000|1121.574|0.103|0.000|112.589|20.923|16.551|31.627
3563|100.03|3|0|1151|0.000|0.000|1121.574|41.604|0.012|112.589|20.720|16.552|31.627
3564|100.03|3|0|1152|2.995|0.001|1121.574|0.103|0.000|112.589|20.720|16.553|31.627
3565|100.03|3|0|1152|0.000|0.000|1121.574|42.065|0.012|112.589|21.183|16.555|31.627
3566|100.03|3|0|1153|2.964|0.001|1121.574|0.104|0.000|112.589|21.183|16.556|31.627
3567|100.03|3|0|1153|0.000|0.000|1121.574|0.106|0.000|112.589|21.183|16.557|31.627
3568|100.03|3|0|1153|0.000|0.000|1121.574|0.103|0.000|112.589|21.183|16.558|31.627
3569|100.03|3|0|1153|0.000|0.000|1121.574|0.103|0.000|112.589|21.183|16.560|31.627
3570|100.03|3|0|1153|0.000|0.000|1121.574|0.103|0.000|112.589|21.183|16.561|31.627
3571|100.03|3|0|1153|0.000|0.000|1121.574|0.103|0.000|112.589|21.183|16.562|31.627
3572|100.03|3|0|1153|0.000|0.000|1121.574|40.100|0.011|112.589|19.627|16.563|31.627
3573|100.03|3|0|1154|3.070|0.001|1121.574|37.049|0.010|112.589|17.010|16.563|31.627
3574|100.03|3|0|1155|2.974|0.001|1121.574|0.104|0.000|112.589|17.010|16.563|31.627
3575|100.03|3|0|1156|2.968|0.001|1121.574|0.107|0.000|112.589|17.010|16.564|31.627
3576|100.03|3|0|1156|0.000|0.000|1121.574|0.104|0.000|112.589|17.010|16.564|31.627
3577|100.03|3|0|1156|0.000|0.000|1121.574|0.105|0.000|112.589|17.010|16.564|31.627
3578|100.03|3|0|1156|0.000|0.000|1121.574|37.176|0.010|112.589|16.590|16.564|31.627
3579|100.03|4|0|1156|0.498|0.000|1121.574|0.103|0.000|112.589|16.590|16.564|31.627
3580|99.94|1|0|1160|12.014|0.003|1121.574|0.107|0.000|112.589|16.590|16.564|31.627
3581|99.94|1|0|1160|0.000|0.000|1121.574|0.103|0.000|112.589|16.590|16.564|31.627
3582|99.94|1|0|1160|0.000|0.000|1121.574|40.601|0.011|112.589|20.320|16.565|31.627
3583|99.94|1|0|1161|2.986|0.001|1121.574|0.105|0.000|112.589|20.320|16.566|31.627
3584|99.94|1|0|1161|0.000|0.000|1121.574|0.102|0.000|112.589|20.320|16.567|31.627
3585|99.94|1|0|1161|0.000|0.000|1121.574|39.054|0.011|112.589|18.806|16.568|31.627
3586|99.94|0|1|1162|3.067|0.001|1121.574|0.104|0.000|112.589|18.806|16.568|31.627
3587|99.94|0|1|1162|0.000|0.000|1121.574|35.163|0.010|112.589|14.841|16.568|31.627
3588|99.94|0|1|1163|2.978|0.001|1121.574|0.104|0.000|112.589|14.841|16.567|31.627
3589|99.94|0|1|1163|0.000|0.000|1121.574|0.104|0.000|112.589|14.841|16.567|31.627
3590|99.94|0|1|1163|0.000|0.000|1121.574|0.104|0.000|112.589|14.841|16.566|31.627
3591|99.94|0|1|1163|0.000|0.000|1121.574|0.103|0.000|112.589|14.841|16.566|31.627
3592|99.94|0|1|1163|0.000|0.000|1121.574|0.104|0.000|112.589|14.841|16.565|31.627
3593|99.94|0|1|1163|0.000|0.000|1121.574|0.102|0.000|112.589|14.841|16.565|31.627
3594|99.94|0|1|1163|0.000|0.000|1121.574|40.943|0.011|112.589|20.896|16.566|31.627
3595|99.94|0|2|1163|0.417|0.000|1121.574|0.104|0.000|112.589|20.896|16.567|31.627
3596|99.94|0|2|1163|0.000|0.000|1121.574|0.105|0.000|112.589|20.896|16.568|31.627
3597|99.94|0|2|1163|0.000|0.000|1121.574|0.104|0.000|112.589|20.896|16.570|31.627
3598|99.94|0|2|1163|0.001|0.000|1121.574|41.025|0.011|112.589|20.450|16.571|31.627
3599|99.94|0|3|1163|0.489|0.000|1121.574|0.104|0.000|112.589|20.450|16.572|31.627
3600|99.94|0|3|1163|0.000|0.000|1121.574|40.122|0.011|112.589|19.676|16.573|31.627
3601|99.94|0|4|1163|0.512|0.000|1121.574|0.127|0.000|112.589|19.676|16.574|31.627
3602|99.94|0|4|1163|0.000|0.000|1121.574|0.112|0.000|112.589|19.676|16.574|31.627
3603|99.94|0|4|1163|0.000|0.000|1121.574|0.103|0.000|112.589|19.676|16.575|31.627
3604|99.94|0|4|1163|0.000|0.000|1121.574|0.102|0.000|112.589|19.676|16.576|31.627
3605|99.94|0|4|1163|0.000|0.000|1121.574|0.103|0.000|112.589|19.676|16.577|31.627
3606|99.94|0|4|1163|0.000|0.000|1121.574|39.781|0.011|112.589|19.615|16.578|31.627
3607|99.94|0|5|1163|0.511|0.000|1121.574|36.201|0.010|112.589|16.291|16.578|31.627
3608|99.94|0|6|1163|0.589|0.000|1121.574|0.104|0.000|112.589|16.291|16.578|31.627
3609|99.94|0|1|1168|15.050|0.004|1121.574|0.104|0.000|112.589|16.291|16.578|31.627
3610|99.94|0|1|1168|0.000|0.000|1121.574|38.390|0.011|112.589|17.852|16.578|31.627
3611|99.94|0|2|1168|0.329|0.000|1121.574|38.824|0.011|112.589|18.112|16.578|31.627
3612|99.94|0|3|1168|0.434|0.000|1121.574|40.444|0.011|112.589|20.372|16.579|31.627
3613|99.94|0|1|1170|6.394|0.002|1121.574|0.110|0.000|112.589|20.372|16.580|31.627
3614|99.94|0|2|1170|0.395|0.000|1121.574|0.103|0.000|112.589|20.372|16.582|31.627
3615|99.94|0|2|1170|0.000|0.000|1121.574|38.733|0.011|112.589|17.567|16.582|31.627
3616|99.94|0|3|1170|0.367|0.000|1121.574|40.325|0.011|112.589|19.675|16.583|31.627
3617|99.94|0|4|1170|0.704|0.000|1121.574|0.143|0.000|112.589|19.675|16.584|31.627
3618|99.94|0|4|1170|0.000|0.000|1121.574|40.294|0.011|112.589|19.250|16.584|31.627
3619|99.94|0|5|1170|0.587|0.000|1121.574|0.104|0.000|112.589|19.250|16.585|31.627
3620|99.94|0|5|1170|0.000|0.000|1121.574|40.900|0.011|112.589|19.901|16.586|31.627
3621|99.94|0|6|1170|0.562|0.000|1121.574|0.104|0.000|112.589|19.901|16.587|31.627
3622|99.94|0|6|1170|0.000|0.000|1121.574|0.104|0.000|112.589|19.901|16.588|31.627
3623|99.94|0|6|1170|0.000|0.000|1121.574|0.103|0.000|112.589|19.901|16.589|31.627
3624|99.94|0|6|1170|0.000|0.000|1121.574|0.104|0.000|112.589|19.901|16.590|31.627
3625|99.94|0|6|1170|0.000|0.000|1121.574|0.104|0.000|112.589|19.901|16.590|31.627
3626|99.94|0|6|1170|0.000|0.000|1121.574|0.104|0.000|112.589|19.901|16.591|31.627
3627|99.94|0|6|1170|0.000|0.000|1121.574|0.104|0.000|112.589|19.901|16.592|31.627
3628|99.94|0|6|1170|0.000|0.000|1121.574|0.103|0.000|112.589|19.901|16.593|31.627
3629|99.94|0|6|1170|0.000|0.000|1121.574|35.574|0.010|112.589|15.236|16.593|31.627
3630|99.94|0|5|1172|6.141|0.002|1121.574|38.805|0.011|112.589|18.398|16.593|31.627
3631|99.94|0|4|1174|6.076|0.002|1121.574|0.103|0.000|112.589|18.398|16.594|31.627
3632|99.94|0|5|1174|0.485|0.000|1121.574|0.105|0.000|112.589|18.398|16.594|31.627
3633|99.94|0|6|1174|0.536|0.000|1121.574|0.104|0.000|112.589|18.398|16.595|31.627
3634|99.94|0|6|1174|0.000|0.000|1121.574|0.104|0.000|112.589|18.398|16.595|31.627
3635|99.94|0|6|1174|0.000|0.000|1121.574|41.039|0.011|112.589|20.861|16.597|31.627
3636|99.94|0|7|1174|0.507|0.000|1121.574|0.104|0.000|112.589|20.861|16.598|31.627
3637|99.94|0|7|1174|0.000|0.000|1121.574|41.610|0.011|112.589|21.256|16.599|31.627
3638|99.94|0|7|1175|3.142|0.001|1121.574|42.193|0.012|112.589|20.435|16.600|31.627
3639|99.94|0|7|1176|3.077|0.001|1121.574|0.102|0.000|112.589|20.435|16.601|31.627
3640|99.94|0|7|1176|0.000|0.000|1121.574|42.906|0.012|112.589|22.369|16.603|31.627
3641|99.94|0|8|1176|0.622|0.000|1121.574|0.104|0.000|112.589|22.369|16.604|31.627
3642|99.94|0|8|1176|0.000|0.000|1121.574|41.201|0.011|112.589|20.721|16.605|31.627
3643|99.94|0|9|1176|0.749|0.000|1121.574|0.106|0.000|112.589|20.721|16.606|31.627
3644|99.94|0|10|1176|0.862|0.000|1121.574|0.105|0.000|112.589|20.721|16.608|31.627
3645|99.94|0|10|1176|0.000|0.000|1121.574|0.103|0.000|112.589|20.721|16.609|31.627
3646|99.94|0|10|1176|0.000|0.000|1121.574|41.846|0.011|112.589|20.374|16.610|31.627
3647|99.94|0|10|1177|3.824|0.001|1121.574|41.607|0.011|112.589|19.755|16.611|31.627
3648|99.94|0|11|1177|0.760|0.000|1121.574|41.564|0.011|112.589|19.627|16.611|31.627
3649|99.94|0|12|1177|0.786|0.000|1121.574|0.106|0.000|112.589|19.627|16.612|31.627
3650|99.94|0|12|1177|0.000|0.000|1121.574|0.104|0.000|112.589|19.627|16.613|31.627
3651|99.94|0|12|1177|0.000|0.000|1121.574|41.087|0.011|112.589|19.687|16.614|31.627
3652|99.94|0|0|1189|37.181|0.010|1121.574|42.529|0.012|112.589|20.923|16.615|31.627
3653|99.94|1|0|1189|0.109|0.000|1121.574|42.562|0.012|112.589|20.453|16.616|31.627
3654|99.94|0|0|1190|3.135|0.001|1121.574|48.955|0.013|112.589|22.768|16.618|31.627
3655|99.94|0|1|1190|0.103|0.000|1121.574|43.647|0.012|112.589|21.360|16.619|31.627
3656|99.94|0|2|1190|0.514|0.000|1121.574|40.382|0.011|112.589|18.277|16.620|31.627
3657|99.94|0|3|1190|0.462|0.000|1121.574|0.135|0.000|112.589|18.277|16.620|31.627
3658|99.94|0|3|1190|0.000|0.000|1121.574|41.573|0.011|112.589|18.545|16.621|31.627
3659|99.94|0|3|1191|3.319|0.001|1121.574|0.106|0.000|112.589|18.545|16.621|31.627
3660|99.94|0|3|1192|3.079|0.001|1121.574|44.682|0.012|112.589|21.370|16.622|31.627
3661|99.94|0|4|1192|0.497|0.000|1121.574|0.107|0.000|112.589|21.370|16.624|31.627
3662|99.94|0|4|1192|0.000|0.000|1121.574|0.103|0.000|112.589|21.370|16.625|31.627
3663|99.94|0|4|1192|0.000|0.000|1121.574|39.564|0.011|112.589|17.143|16.625|31.627
3664|99.94|0|0|1196|13.019|0.004|1121.574|0.153|0.000|112.589|17.143|16.625|31.627
3665|99.94|0|0|1196|0.000|0.000|1121.574|0.103|0.000|112.589|17.143|16.625|31.627
3666|99.94|0|0|1196|0.000|0.000|1121.574|0.103|0.000|112.589|17.143|16.626|31.627
3667|99.94|0|0|1196|0.000|0.000|1121.574|42.149|0.011|112.589|20.527|16.627|31.627
3668|99.94|0|1|1196|0.104|0.000|1121.574|0.104|0.000|112.589|20.527|16.628|31.627
3669|99.94|0|1|1196|0.000|0.000|1121.574|0.107|0.000|112.589|20.527|16.629|31.627
3670|99.94|0|1|1196|0.000|0.000|1121.574|0.107|0.000|112.589|20.527|16.630|31.627
3671|99.94|0|1|1196|0.000|0.000|1121.574|0.110|0.000|112.589|20.527|16.631|31.627
3672|99.94|0|1|1196|0.000|0.000|1121.574|41.641|0.011|112.589|19.753|16.632|31.627
3673|99.94|0|2|1196|0.376|0.000|1121.574|0.115|0.000|112.589|19.753|16.633|31.627
3674|99.94|0|3|1196|0.378|0.000|1121.574|0.107|0.000|112.589|19.753|16.633|31.627
3675|99.94|0|4|1196|0.460|0.000|1121.574|43.144|0.012|112.589|21.768|16.635|31.627
3676|99.94|0|4|1197|3.136|0.001|1121.574|41.954|0.011|112.589|18.221|16.635|31.627
3677|99.94|0|5|1197|0.607|0.000|1121.574|43.412|0.012|112.589|17.712|16.636|31.627
3678|99.94|0|4|1199|6.416|0.002|1121.574|0.153|0.000|112.589|17.712|16.636|31.627
3679|99.94|0|1|1203|12.159|0.003|1121.574|0.104|0.000|112.589|17.712|16.636|31.627
3680|99.94|0|2|1203|0.388|0.000|1121.574|0.103|0.000|112.589|17.712|16.636|31.627
3681|99.92|0|2|1204|3.102|0.001|1121.574|0.103|0.000|112.589|17.712|16.637|31.627
3682|99.92|0|2|1204|0.000|0.000|1121.574|0.103|0.000|112.589|17.712|16.637|31.627
3683|99.92|0|2|1204|0.000|0.000|1121.574|0.103|0.000|112.589|17.712|16.637|31.627
3684|99.92|0|2|1204|0.000|0.000|1121.574|40.780|0.011|112.589|19.899|16.638|31.627
3685|99.92|0|3|1204|0.357|0.000|1121.574|40.531|0.011|112.589|18.398|16.639|31.627
3686|99.92|0|4|1204|0.531|0.000|1121.574|0.115|0.000|112.589|18.398|16.639|31.627
3687|99.92|0|4|1204|0.000|0.000|1121.574|0.104|0.000|112.589|18.398|16.640|31.627
3688|99.92|0|4|1204|0.000|0.000|1121.574|36.986|0.010|112.589|15.890|16.639|31.627
3689|99.92|0|4|1205|3.183|0.001|1121.574|0.119|0.000|112.589|15.890|16.639|31.627
3690|99.92|0|5|1205|0.525|0.000|1121.574|42.497|0.012|112.589|22.057|16.641|31.627
3691|99.92|0|6|1205|0.505|0.000|1121.574|0.104|0.000|112.589|22.057|16.642|31.627
3692|99.92|0|6|1205|0.000|0.000|1121.574|37.755|0.010|112.589|16.315|16.642|31.627
3693|99.92|0|7|1205|0.659|0.000|1121.574|0.158|0.000|112.589|16.315|16.642|31.627
3694|99.92|0|7|1205|0.000|0.000|1121.574|0.104|0.000|112.589|16.315|16.642|31.627
3695|99.92|0|7|1205|0.000|0.000|1121.574|0.126|0.000|112.589|16.315|16.642|31.627
3696|99.92|0|7|1205|0.000|0.000|1121.574|39.546|0.011|112.589|18.537|16.642|31.627
3697|99.92|0|8|1205|0.730|0.000|1121.574|0.103|0.000|112.589|18.537|16.643|31.627
3698|99.92|0|8|1205|0.000|0.000|1121.574|40.772|0.011|112.589|20.041|16.644|31.627
3699|99.92|0|8|1206|3.192|0.001|1121.574|0.103|0.000|112.589|20.041|16.645|31.627
3700|99.92|0|8|1206|0.000|0.000|1121.574|0.104|0.000|112.589|20.041|16.646|31.627
3701|99.92|0|8|1206|0.000|0.000|1121.574|0.103|0.000|112.589|20.041|16.647|31.627
3702|99.92|0|8|1206|0.000|0.000|1121.574|0.103|0.000|112.589|20.041|16.647|31.627
3703|99.92|0|8|1206|0.000|0.000|1121.574|0.103|0.000|112.589|20.041|16.648|31.627
3704|99.92|0|8|1206|0.000|0.000|1121.574|40.764|0.011|112.589|20.518|16.649|31.627
3705|99.92|0|9|1206|0.674|0.000|1121.574|0.104|0.000|112.589|20.518|16.650|31.627
3706|99.92|0|10|1206|0.709|0.000|1121.574|39.706|0.011|112.589|19.627|16.651|31.627
3707|99.92|0|11|1206|0.779|0.000|1121.574|0.103|0.000|112.589|19.627|16.652|31.627
3708|99.92|0|11|1206|0.000|0.000|1121.574|39.752|0.011|112.589|19.253|16.653|31.627
3709|99.92|0|12|1206|0.837|0.000|1121.574|0.103|0.000|112.589|19.253|16.653|31.627
3710|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.654|31.627
3711|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.655|31.627
3712|99.92|0|12|1206|0.000|0.000|1121.574|0.104|0.000|112.589|19.253|16.656|31.627
3713|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.656|31.627
3714|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.657|31.627
3715|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.658|31.627
3716|99.92|0|12|1206|0.000|0.000|1121.574|0.103|0.000|112.589|19.253|16.658|31.627
3717|99.92|0|12|1206|0.000|0.000|1121.574|0.104|0.000|112.589|19.253|16.659|31.627
3718|99.92|0|12|1206|0.000|0.000|1121.574|42.941|0.012|112.589|21.196|16.660|31.627
3719|99.92|0|13|1206|0.861|0.000|1121.574|42.960|0.012|112.589|22.056|16.662|31.627
3720|99.92|0|13|1207|3.240|0.001|1121.574|0.106|0.000|112.589|22.056|16.663|31.627
3721|99.92|0|13|1207|0.000|0.000|1121.574|0.103|0.000|112.589|22.056|16.665|31.627
3722|99.92|0|13|1207|0.000|0.000|1121.574|0.103|0.000|112.589|22.056|16.666|31.627
3723|99.92|0|13|1207|0.000|0.000|1121.574|0.106|0.000|112.589|22.056|16.668|31.627
3724|99.92|0|13|1207|0.000|0.000|1121.574|0.103|0.000|112.589|22.056|16.669|31.627
3725|99.92|0|13|1207|0.000|0.000|1121.574|40.561|0.011|112.589|19.900|16.670|31.627
3726|99.92|0|14|1207|0.869|0.000|1121.574|41.149|0.011|112.589|20.935|16.671|31.627
3727|99.92|0|15|1207|0.927|0.000|1121.574|39.392|0.011|112.589|19.218|16.672|31.627
3728|99.92|0|16|1207|1.119|0.000|1121.574|0.115|0.000|112.589|19.218|16.672|31.627
3729|99.92|0|16|1207|0.000|0.000|1121.574|0.116|0.000|112.589|19.218|16.673|31.627
3730|99.92|0|16|1207|0.000|0.000|1121.574|42.178|0.011|112.589|17.424|16.673|31.627
3731|99.92|0|17|1207|1.036|0.000|1121.574|40.182|0.011|112.589|19.219|16.674|31.627
3732|99.92|0|18|1207|1.166|0.000|1121.574|40.069|0.011|112.589|18.932|16.674|31.627
3733|99.92|0|19|1207|1.175|0.000|1121.574|0.103|0.000|112.589|18.932|16.675|31.627
3734|99.92|0|20|1207|1.213|0.000|1121.574|0.103|0.000|112.589|18.932|16.676|31.627
3735|99.92|0|20|1207|0.001|0.000|1121.574|42.135|0.011|112.589|20.722|16.677|31.627
3736|99.92|0|21|1207|1.272|0.000|1121.574|0.109|0.000|112.589|20.722|16.678|31.627
3737|99.92|0|22|1207|1.372|0.000|1121.574|46.797|0.013|112.589|20.041|16.679|31.627
3738|99.88|0|22|1208|3.693|0.001|1121.574|0.147|0.000|112.589|20.041|16.680|31.627
3739|99.88|0|22|1208|0.000|0.000|1121.574|0.122|0.000|112.589|20.041|16.681|31.627
3740|99.88|0|22|1208|0.000|0.000|1121.574|0.122|0.000|112.589|20.041|16.681|31.627
3741|99.88|0|22|1208|0.000|0.000|1121.574|0.122|0.000|112.589|20.041|16.682|31.627
3742|99.88|0|22|1208|0.000|0.000|1121.574|46.862|0.013|112.589|17.855|16.683|31.627
3743|99.88|0|23|1208|1.306|0.000|1121.574|42.229|0.011|112.589|21.766|16.684|31.627
3744|99.88|0|24|1208|1.366|0.000|1121.574|40.328|0.011|112.589|19.675|16.685|31.627
